source,target,corr_raw,corr_market_adj,same_sector
TCB,VJC,0.32228214112325626,-0.07608057578092448,0
TCB,VNM,0.42106324840396636,-0.08004986065866868,0
TCB,VPB,0.5738629279889367,0.0023589190926112565,1
TCB,VRE,0.43745322425495403,-0.011430359602073246,0
TPB,VCB,0.49253589292438604,0.012291301672120378,1
TPB,VHM,0.2830105975095316,-0.16335599629164663,0
TPB,VIB,0.6402431000582727,0.21152476687539148,1
TPB,VIC,0.24862628100981504,-0.15152979193789615,0
TPB,VJC,0.33162440423604883,-0.007273552042838364,0
TPB,VNM,0.340068013494638,-0.15952068853231133,0
TPB,VPB,0.5724394467955323,0.08195954194728221,1
TPB,VRE,0.3460143791499469,-0.12181219057849711,0
VCB,VHM,0.3423577869832974,0.010619366104639687,0
VCB,VIB,0.4966879459760821,0.020346924921616542,1
VCB,VIC,0.310318741671441,0.01441290763658419,0
VCB,VJC,0.29805488767372357,0.005048711398302368,0
VCB,VNM,0.41538822979698076,0.059437460838073,0
VCB,VPB,0.43013949560019293,-0.08982385006915877,1
VCB,VRE,0.35973775058970986,-0.017458955434333023,0
VHM,VIB,0.22041860671885283,-0.26930446029330035,0
VHM,VIC,0.6933573753453319,0.6009277679804141,1
VHM,VJC,0.4041500233367363,0.2257640851984075,0
VHM,VNM,0.3626294947737379,0.09625573715680853,0
VHM,VPB,0.3793275677884222,0.015230570224035164,0
VHM,VRE,0.5726920667059674,0.4005024753777472,1
VIB,VIC,0.21006813305954838,-0.21493862728733587,0
VIB,VJC,0.22500711540260696,-0.18571066187866897,0
VIB,VNM,0.35756707272229704,-0.1274929510133661,0
VIB,VPB,0.5379009085140682,0.011841842256378915,1
VIB,VRE,0.31765315106924447,-0.16813430067453305,0
VIC,VJC,0.43016630520729604,0.2822010589934797,0
VIC,VNM,0.33987524089163235,0.10406344771081674,0
VIC,VPB,0.3535966598707213,0.0336724715149265,0
VIC,VRE,0.525301818980946,0.3619276365138211,1
VJC,VNM,0.3394437167353425,0.11042499040467317,0
VJC,VPB,0.32835385741989914,-0.0027703226033314876,0
VJC,VRE,0.36963249545586574,0.15098060483618703,0
VNM,VPB,0.40167663439885315,-0.03203535981345049,0
VNM,VRE,0.39557394902269655,0.10233893663365692,0
VPB,VRE,0.5141943156332213,0.1901534361638773,0
